model,env,item_id,lp__abstract__failed,lp__abstract__gold,lp__abstract_min__failed,lp__abstract_min__gold,lp__fail__distractor0,lp__fail__distractor1,lp__fail__failed,lp__fail__gold,lp__fail_early__failed,lp__fail_early__gold,lp__fail_echo__failed,lp__fail_echo__gold,lp__fail_instr__failed,lp__fail_instr__gold,lp__fail_k2__failed,lp__fail_k2__gold,lp__fail_k3__failed,lp__fail_k3__gold,lp__fail_other__failed,lp__fail_other__gold,lp__fail_terse__failed,lp__fail_terse__gold,lp__fail_verbose__failed,lp__fail_verbose__gold,lp__neut__failed,lp__neut__gold,lp__neut_pad__failed,lp__neut_pad__gold,lp__pre__distractor0,lp__pre__distractor1,lp__pre__failed,lp__pre__gold,lp__succ__failed,lp__succ__gold,greedy__abstract__failed,greedy__abstract__gold,greedy__abstract_min__failed,greedy__abstract_min__gold,greedy__fail__distractor0,greedy__fail__distractor1,greedy__fail__failed,greedy__fail__gold,greedy__fail_early__failed,greedy__fail_early__gold,greedy__fail_echo__failed,greedy__fail_echo__gold,greedy__fail_instr__failed,greedy__fail_instr__gold,greedy__fail_k2__failed,greedy__fail_k2__gold,greedy__fail_k3__failed,greedy__fail_k3__gold,greedy__fail_other__failed,greedy__fail_other__gold,greedy__fail_terse__failed,greedy__fail_terse__gold,greedy__fail_verbose__failed,greedy__fail_verbose__gold,greedy__neut__failed,greedy__neut__gold,greedy__neut_pad__failed,greedy__neut_pad__gold,greedy__pre__distractor0,greedy__pre__distractor1,greedy__pre__failed,greedy__pre__gold,greedy__succ__failed,greedy__succ__gold,ntok__abstract__failed,ntok__abstract__gold,ntok__abstract_min__failed,ntok__abstract_min__gold,ntok__fail__distractor0,ntok__fail__distractor1,ntok__fail__failed,ntok__fail__gold,ntok__fail_early__failed,ntok__fail_early__gold,ntok__fail_echo__failed,ntok__fail_echo__gold,ntok__fail_instr__failed,ntok__fail_instr__gold,ntok__fail_k2__failed,ntok__fail_k2__gold,ntok__fail_k3__failed,ntok__fail_k3__gold,ntok__fail_other__failed,ntok__fail_other__gold,ntok__fail_terse__failed,ntok__fail_terse__gold,ntok__fail_verbose__failed,ntok__fail_verbose__gold,ntok__neut__failed,ntok__neut__gold,ntok__neut_pad__failed,ntok__neut_pad__gold,ntok__pre__distractor0,ntok__pre__distractor1,ntok__pre__failed,ntok__pre__gold,ntok__succ__failed,ntok__succ__gold,ctx__abstract,ctx__abstract_min,ctx__fail,ctx__fail_early,ctx__fail_echo,ctx__fail_instr,ctx__fail_k2,ctx__fail_k3,ctx__fail_other,ctx__fail_terse,ctx__fail_verbose,ctx__neut,ctx__neut_pad,ctx__pre,ctx__succ,G,G_pad,copy,sem,copy_pad,sem_pad,polarity,G_abstract,delta_abstract,repair,repair_abstract,margin_pre,margin_fail,margin_abstract,margin_shift,G_fail_echo,delta_fail_echo,G_fail_terse,delta_fail_terse,G_fail_verbose,delta_fail_verbose,G_fail_instr,delta_fail_instr,G_fail_k2,delta_fail_k2,G_fail_k3,delta_fail_k3,G_fail_early,delta_fail_early,G_fail_other,delta_fail_other,G_abstract_min,delta_abstract_min,copy_succ,sem_succ,G_per_token,copy_per_token,sem_per_token,G_negative,p_repeat_pre,p_repeat_fail,p_repeat_abstract,p_repeat_neut,p_repeat_succ,p_repeat_shift,greedy_repeat_pre,greedy_repeat_fail,greedy_repeat_abstract
smollm2-135m,coderepair,mbpp-0281-flip_comparison2-0,-37.78012275695801,-34.57328796386719,,,-22.410183429718018,-23.096130847930908,-3.9276596307754517,-13.056904315948486,,,,,,,,,,,,,,,,,-1.6837397515773773,-10.491577625274658,,,-41.62571716308594,-40.60909652709961,-37.72126388549805,-35.051639556884766,-1.4176318943500519,-10.286098420619965,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,True,False,32.0,32.0,,,32.0,31.0,32.0,32.0,,,,,,,,,,,,,,,,,32.0,32.0,,,32.0,31.0,32.0,32.0,32.0,32.0,183.0,,216.0,,,,,,,,,204.0,,154.0,206.0,-33.793604254722595,-33.793604254722595,36.03752413392067,-2.2439198791980743,,,-2.5100277364254,0.05885887145996094,-33.852463126182556,21.99473524093628,0.4783515930175781,2.6696243286132812,-9.129244685173035,3.2068347930908203,-11.798869013786316,,,,,,,,,,,,,,,,,,,36.303631991147995,-2.5100277364254,-1.056050132960081,1.126172629185021,-0.07012249622493982,1.0,0.0644728935339928,0.9998915501620732,0.03890932601515679,0.9998504660975768,0.9998592615387315,0.9354186566280804,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0283-flip_bool-1,-113.39412117004395,-106.32898902893066,,,-14.77272081375122,-20.516662120819092,-5.343995809555054,-10.010876655578613,,,,,,,,,,,,,,,,,-4.834940314292908,-8.666091084480286,,,-105.74595928192139,-114.97207927703857,-113.2836103439331,-105.7996015548706,-4.282501697540283,-8.712696552276611,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,69.0,69.0,,,69.0,68.0,69.0,69.0,,,,,,,,,,,,,,,,,69.0,69.0,,,69.0,68.0,69.0,69.0,69.0,69.0,179.0,,246.0,,,,,,,,,237.0,,150.0,239.0,-107.93961453437805,-107.93961453437805,108.4486700296402,-0.509055495262146,,,-1.0614941120147705,0.11051082611083984,-108.05012536048889,95.78872489929199,-0.5293874740600586,7.4840087890625,-4.66688084602356,7.065132141113281,-12.15088963508606,,,,,,,,,,,,,,,,,,,109.00110864639282,-1.0614941120147705,-1.5643422396286675,1.5717198555020317,-0.007377615873364435,1.0,0.00027337647070180965,0.9906068796001447,0.0008536526684256272,0.9787755964821443,0.9882280610142472,0.9903335031294429,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0293-flip_arith-2,-47.856534004211426,-44.9413537979126,,,-21.35820770263672,-32.82847595214844,-3.4818283319473267,-9.522407531738281,,,,,,,,,,,,,,,,,-3.22739839553833,-8.692562818527222,,,-50.632466316223145,-67.86842441558838,-45.5863733291626,-42.34798526763916,-3.169467329978943,-8.882723689079285,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,33.0,33.0,,,32.0,35.0,33.0,33.0,,,,,,,,,,,,,,,,,33.0,33.0,,,32.0,35.0,33.0,33.0,33.0,33.0,201.0,,319.0,,,,,,,,,225.0,,174.0,227.0,-42.10454499721527,-42.10454499721527,42.35897493362427,-0.2544299364089966,,,-0.3123610019683838,2.270160675048828,-44.3747056722641,32.82557773590088,-2.5933685302734375,3.2383880615234375,-6.040579199790955,2.915180206298828,-9.278967261314392,,,,,,,,,,,,,,,,,,,42.416905999183655,-0.3123610019683838,-1.2758953029459172,1.2836053010189172,-0.007709998072999896,1.0,0.037737229615895214,0.9976254547370568,0.051408232671769874,0.9957861861550977,0.99670896384358,0.9598882251211616,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0297-drop_negation-0,-149.8310866355896,-140.57724142074585,,,-27.68855905532837,-37.77869272232056,-9.45925521850586,-13.943491458892822,,,,,,,,,,,,,,,,,-11.859742641448975,-14.933614253997803,,,-149.76882195472717,-173.10526299476624,-152.6228106021881,-139.47956109046936,-11.066225051879883,-15.9608736038208,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,112.0,112.0,,,109.0,115.0,112.0,112.0,,,,,,,,,,,,,,,,,112.0,112.0,,,109.0,115.0,112.0,112.0,112.0,112.0,404.0,,617.0,,,,,,,,,505.0,,375.0,507.0,-143.16355538368225,-143.16355538368225,140.76306796073914,2.4004874229431152,,,1.6069698333740234,-2.7917239665985107,-140.37183141708374,125.53606963157654,-1.0976803302764893,13.14324951171875,-4.484236240386963,9.25384521484375,-17.627485752105713,,,,,,,,,,,,,,,,,,,141.55658555030823,1.6069698333740234,-1.2782460302114487,1.2568131067923136,0.02143292341913496,1.0,1.9585905198004497e-06,0.9888404257988738,9.573362593370291e-05,0.9558020157618609,0.9925690918984186,0.988838467208354,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0304-index_shift-3,-141.00899457931519,-132.95233869552612,,,-20.428664684295654,-21.37937879562378,-6.9668288230896,-12.831063747406006,,,,,,,,,,,,,,,,,-6.617411851882935,-11.613762140274048,,,-131.84483003616333,-128.63497591018677,-133.7466549873352,-125.54836702346802,-7.4189133644104,-12.177627563476562,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,92.0,91.0,,,92.0,92.0,92.0,91.0,,,,,,,,,,,,,,,,,92.0,91.0,,,92.0,92.0,92.0,91.0,92.0,91.0,229.0,,340.0,,,,,,,,,310.0,,200.0,312.0,-126.7798261642456,-126.7798261642456,127.12924313545227,-0.34941697120666504,,,0.4520845413208008,7.2623395919799805,-134.0421657562256,112.71730327606201,-7.4039716720581055,8.198287963867188,-5.864234924316406,8.056655883789062,-14.062522888183594,,,,,,,,,,,,,,,,,,,126.3277416229248,0.4520845413208008,-1.3780415887418,1.3818395992983943,-0.0037980105565941853,1.0,0.0002625795928548797,0.9971668802284884,0.00031688462205202954,0.9932828418496585,0.991496302915015,0.9969043006356335,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0306-index_shift-1,-170.71704292297363,-160.86860847473145,,,-36.85841941833496,-37.66588020324707,-11.866301536560059,-21.277996063232422,,,,,,,,,,,,,,,,,-9.773029565811157,-19.070887804031372,,,-161.67184019088745,-162.3671374320984,-162.96924924850464,-153.78287839889526,-10.588413953781128,-19.791955709457397,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,237.0,237.0,,,240.0,231.0,237.0,237.0,,,,,,,,,,,,,,,,,237.0,237.0,,,240.0,231.0,237.0,237.0,237.0,237.0,302.0,,574.0,,,,,,,,,528.0,,273.0,530.0,-151.10294771194458,-151.10294771194458,153.19621968269348,-2.0932719707489014,,,-1.2778875827789307,7.747793674468994,-158.85074138641357,132.50488233566284,-7.085730075836182,9.186370849609375,-9.411694526672363,9.848434448242188,-18.59806537628174,,,,,,,,,,,,,,,,,,,152.3808352947235,-1.2778875827789307,-0.6375651802191754,0.64639755140377,-0.00883237118459452,1.0,0.00010235791253550149,0.9999182443827556,5.282704530628414e-05,0.9999083881432604,0.999899327957945,0.99981588647022,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0308-flip_bool-0,-57.92792224884033,-54.51743793487549,,,-16.70758581161499,-34.695345401763916,-3.383655846118927,-6.501552104949951,,,,,,,,,,,,,,,,,-3.6811141967773438,-7.161832809448242,,,-56.772337436676025,-78.0064148902893,-52.260061740875244,-48.733850955963135,-2.1143184900283813,-5.615844130516052,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,True,False,42.0,42.0,,,41.0,44.0,42.0,42.0,,,,,,,,,,,,,,,,,42.0,42.0,,,41.0,44.0,42.0,42.0,42.0,42.0,317.0,,401.0,,,,,,,,,348.0,,288.0,350.0,-48.87640589475632,-48.87640589475632,48.5789475440979,0.29745835065841675,,,-1.2693373560905457,5.667860507965088,-54.544266402721405,42.232298851013184,-5.7835869789123535,3.5262107849121094,-3.117896258831024,3.4104843139648438,-6.6441070437431335,,,,,,,,,,,,,,,,,,,50.14574325084686,-1.2693373560905457,-1.1637239498751504,1.1566416081928073,0.0070823416823432555,1.0,0.028566627181935304,0.9576234424417709,0.03196940585156801,0.9701341482313109,0.9707311471757544,0.9290568152598356,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0310-drop_negation-0,-40.18861198425293,-44.39474678039551,,,-22.306891679763794,-28.248339891433716,-4.059995055198669,-10.279196500778198,,,,,,,,,,,,,,,,,-3.4511351585388184,-9.213784098625183,,,-50.54031848907471,-62.543076515197754,-38.57829761505127,-42.38013172149658,-3.090847969055176,-9.45581305027008,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,30.0,31.0,,,30.0,33.0,30.0,31.0,,,,,,,,,,,,,,,,,30.0,31.0,,,30.0,33.0,30.0,31.0,30.0,31.0,228.0,,286.0,,,,,,,,,247.0,,199.0,249.0,-34.5183025598526,-34.5183025598526,35.12716245651245,-0.6088598966598511,,,-0.9691470861434937,1.6103143692016602,-36.12861692905426,32.100935220718384,-2.014615058898926,-3.8018341064453125,-6.219201445579529,-4.206134796142578,-2.4173673391342163,,,,,,,,,,,,,,,,,,,35.487449645996094,-0.9691470861434937,-1.15061008532842,1.1709054152170817,-0.020295329888661704,1.0,0.9781518427863694,0.9980131092925035,0.9853149996207715,0.9968670705556699,0.9982821545245026,0.01986126650613418,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0311-drop_negation-2,-144.02309846878052,-140.36007356643677,,,-46.48700761795044,-45.82607698440552,-6.941894054412842,-13.486069202423096,,,,,,,,,,,,,,,,,-6.329768896102905,-12.510231018066406,,,-168.31582021713257,-174.23668813705444,-143.04653310775757,-138.91959524154663,-7.157593250274658,-12.77175521850586,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,82.0,82.0,,,84.0,83.0,82.0,82.0,,,,,,,,,,,,,,,,,82.0,82.0,,,84.0,83.0,82.0,82.0,82.0,82.0,190.0,,279.0,,,,,,,,,261.0,,161.0,263.0,-136.10463905334473,-136.10463905334473,136.71676421165466,-0.6121251583099365,,,0.2156991958618164,0.9765653610229492,-137.08120441436768,125.43352603912354,-1.4404783248901367,4.1269378662109375,-6.544175148010254,3.66302490234375,-10.671113014221191,,,,,,,,,,,,,,,,,,,135.8889398574829,0.2156991958618164,-1.6598126713822527,1.667277612337252,-0.007464940954999226,1.0,0.015876085998231433,0.9985635961057837,0.025013086465904694,0.9979348025812593,0.9963673802687488,0.9826875101075523,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0394-flip_bool-0,-69.17349052429199,-62.28299140930176,,,-22.6003201007843,-35.1393940448761,-5.637673616409302,-9.857727289199829,,,,,,,,,,,,,,,,,-5.046869158744812,-10.789553761482239,,,-75.35005569458008,-94.93289566040039,-69.73608779907227,-62.136470794677734,-4.031602382659912,-9.5673189163208,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,52.0,51.0,,,50.0,54.0,52.0,51.0,,,,,,,,,,,,,,,,,52.0,51.0,,,50.0,54.0,52.0,51.0,52.0,51.0,198.0,,257.0,,,,,,,,,239.0,,169.0,241.0,-64.09841418266296,-64.09841418266296,64.68921864032745,-0.5908044576644897,,,-1.6060712337493896,-0.5625972747802734,-63.53581690788269,52.278743505477905,-0.14652061462402344,7.599617004394531,-4.220053672790527,6.890499114990234,-11.819670677185059,,,,,,,,,,,,,,,,,,,65.70448541641235,-1.6060712337493896,-1.232661811205057,1.2440234353909125,-0.011361624185855571,1.0,0.0005003917096418035,0.9855150004700858,0.0010163718489790922,0.9968040970687012,0.9960721071248303,0.985014608760444,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0405-flip_bool-0,-60.206324100494385,-52.09135293960571,,,-18.381486654281616,-31.6467387676239,-5.662668228149414,-10.176857709884644,,,,,,,,,,,,,,,,,-3.6903074979782104,-9.176258087158203,,,-53.1186957359314,-68.426522731781,-58.0042929649353,-47.55145025253296,-3.5930768251419067,-9.022675156593323,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,30.0,30.0,,,29.0,32.0,30.0,30.0,,,,,,,,,,,,,,,,,30.0,30.0,,,29.0,32.0,30.0,30.0,30.0,30.0,253.0,,312.0,,,,,,,,,272.0,,224.0,274.0,-52.34162473678589,-52.34162473678589,54.31398546695709,-1.9723607301712036,,,-2.0695914030075073,2.202031135559082,-54.54365587234497,37.374592542648315,-4.539902687072754,10.452842712402344,-4.5141894817352295,8.114971160888672,-14.967032194137573,,,,,,,,,,,,,,,,,,,54.411216139793396,-2.0695914030075073,-1.7447208245595296,1.810466182231903,-0.06574535767237345,1.0,2.875539435575662e-05,0.9891632487705839,0.00029893926125005226,0.9958725133534363,0.9956342863208865,0.9891344933762282,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0406-flip_comparison2-0,-100.92097282409668,-68.59100914001465,,,-36.62246751785278,-32.752052783966064,-8.516835689544678,-21.865736484527588,,,,,,,,,,,,,,,,,-4.0439841747283936,-15.331671237945557,,,-77.99898529052734,-77.3470458984375,-102.12384796142578,-68.84220123291016,-4.42320990562439,-17.244067192077637,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,79.0,78.0,,,78.0,77.0,79.0,78.0,,,,,,,,,,,,,,,,,79.0,78.0,,,78.0,77.0,79.0,78.0,79.0,78.0,166.0,,264.0,,,,,,,,,236.0,,139.0,238.0,-93.6070122718811,-93.6070122718811,98.07986378669739,-4.472851514816284,,,-4.093625783920288,-1.2028751373291016,-92.404137134552,46.97646474838257,0.2511920928955078,33.281646728515625,-13.34890079498291,32.32996368408203,-46.630547523498535,,,,,,,,,,,,,,,,,,,97.70063805580139,-4.093625783920288,-1.1848988895174823,1.2415172631227518,-0.05661837360526942,1.0,3.51423452301864e-15,0.9999984053930638,9.104899824145901e-15,0.9999874739438268,0.9999972962206117,0.9999984053930603,0.0,0.0,0.0
smollm2-135m,coderepair,mbpp-0407-flip_comparison2-0,-131.83982944488525,-131.48682498931885,,,-16.228790760040283,-21.036521434783936,-5.414685606956482,-10.835976123809814,,,,,,,,,,,,,,,,,-3.9508708715438843,-9.116115093231201,,,-131.96450233459473,-134.4231662750244,-129.1370792388916,-128.9626636505127,-3.9638766050338745,-9.146332025527954,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,107.0,107.0,,,107.0,106.0,107.0,107.0,,,,,,,,,,,,,,,,,107.0,107.0,,,107.0,106.0,107.0,107.0,107.0,107.0,173.0,,279.0,,,,,,,,,269.0,,144.0,271.0,-123.72239363193512,-123.72239363193512,125.18620836734772,-1.4638147354125977,,,-1.4508090019226074,2.7027502059936523,-126.42514383792877,118.12668752670288,-2.5241613388061523,0.17441558837890625,-5.4212905168533325,0.35300445556640625,-5.595706105232239,,,,,,,,,,,,,,,,,,,125.17320263385773,-1.4508090019226074,-1.1562840526349076,1.1699645641808198,-0.013680511545912127,1.0,0.44350286042371473,0.9955779265232371,0.4126540385355695,0.9943207701186714,0.9944171390773723,0.5520750660995224,0.0,0.0,0.0
smollm2-135m,toolshed,toolshed-0000-s0-arg_typo-1,-19.160140991210938,-13.24152946472168,-24.009376525878906,-18.156240463256836,-9.408449411392212,-25.266605615615845,-3.2367043495178223,-6.4532177448272705,-3.236708402633667,-6.453217506408691,-2.348206341266632,-6.62695586681366,,,-0.19715825747698545,-4.54367574583739,-0.10828935913741589,-6.029160780832171,-12.575488090515137,-4.787874937057495,-1.5270591974258423,-6.697783529758453,-3.5663317441940308,-5.270727157592773,-3.761100798845291,-10.575722217559814,-2.706599533557892,-10.110135555267334,-16.674349784851074,-38.39055156707764,-25.689918518066406,-19.539225578308105,-4.8424973487854,-10.233662605285645,False,False,False,False,False,False,False,False,False,False,True,False,,,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0,11.0,13.0,11.0,12.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,,,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,11.0,12.0,11.0,13.0,11.0,13.0,11.0,642.0,624.0,662.0,662.0,679.0,,711.0,760.0,658.0,649.0,676.0,643.0,662.0,613.0,670.0,-22.453214168548584,-22.453214168548584,21.928817719221115,0.5243964493274689,22.983318984508514,-0.5301048159599304,1.6057929992675781,-6.529777526855469,-15.923436641693115,13.086007833480835,6.297696113586426,6.150692939758301,-3.2165133953094482,5.918611526489258,-9.367206335067749,-23.341712176799774,0.8884980082511902,-24.162859320640564,1.70964515209198,-22.123586773872375,-0.3296273946762085,,,-25.49276026058942,3.039546092040837,-25.58162915892899,3.1284149903804064,-22.45321011543274,-4.0531158447265625e-06,-13.11443042755127,-9.338783740997314,-1.6805419921875,-20.772672176361084,20.847421169281006,1.6057929992675781,-1.7271703206575835,1.6868321322477782,0.0403381884098053,1.0,0.00011493898642376301,0.9595251204163601,0.0026817201351505013,0.9989035947722411,0.9954640084113597,0.9594101814299363,0.0,0.0,0.0
smollm2-135m,toolshed,toolshed-0000-s0-hallucinated_entity-2,-31.315834522247314,-13.669018268585205,-34.851202964782715,-18.156240463256836,-9.037746906280518,-18.67898416519165,-1.9720313549041748,-7.756546974182129,-1.9720326662063599,-7.75653874874115,-1.6449998319149017,-10.482684850692749,-2.0265098214149475,-7.79671049118042,-0.12030836567282677,-10.981258254498243,-0.04414898529648781,-13.107738958671689,-24.057573556900024,-4.7878828048706055,-1.5887191593647003,-9.326698541641235,-2.324883460998535,-6.598705887794495,-3.6108494102954865,-8.864073276519775,-2.4965445399284363,-7.378336668014526,-16.67433786392212,-25.689921379089355,-38.39056396484375,-19.539230346679688,-3.7870194911956787,-13.407135009765625,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,11.0,11.0,11.0,11.0,12.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,11.0,11.0,11.0,11.0,639.0,624.0,662.0,662.0,677.0,690.0,711.0,760.0,658.0,648.0,695.0,641.0,658.0,613.0,669.0,-36.418532609939575,-36.418532609939575,34.77971455454826,1.6388180553913116,35.894019424915314,0.5245131850242615,1.814988136291504,-7.0747294425964355,-29.34380316734314,11.782683372497559,5.870212078094482,18.851333618164062,-5.784515619277954,17.64681625366211,-24.635849237442017,-36.74556413292885,0.32703152298927307,-36.80184480547905,0.3833121955394745,-36.065680503845215,-0.35285210609436035,-36.3640541434288,-0.054478466510772705,-38.27025559917092,1.851722989231348,-38.34641497954726,1.927882369607687,-36.41853129863739,-1.3113021850585938e-06,-14.332990407943726,-22.08554220199585,-3.539361000061035,-32.87917160987854,34.60354447364807,1.814988136291504,-3.3107756918126885,3.1617922322316603,0.14898345958102832,1.0,3.5046313633105743e-10,0.9960866359952478,2.1681287505713315e-08,0.9947965887681414,0.9999336244569117,0.9960866356447847,0.0,1.0,0.0
smollm2-135m,toolshed,toolshed-0000-s2-tool_typo-1,-36.24504780769348,-31.315722703933716,-39.09642791748047,-32.29816818237305,-7.806362867355347,-12.067943811416626,-6.082263231277466,-4.791327595710754,-16.00585126876831,-14.420907020568848,-5.029633641242981,-4.833538770675659,-5.709418535232544,-4.569468855857849,-0.972457742318511,-0.9016692992299795,-0.5507339052855968,-1.3460860662162304,-30.8804349899292,-21.89029598236084,-6.275076866149902,-10.461892127990723,-6.104650020599365,-5.837241888046265,-8.693087935447693,-10.829105257987976,-5.526879787445068,-10.527837753295898,-25.080087184906006,-37.880488872528076,-37.100499629974365,-30.71807622909546,-3.959640860557556,-7.605520963668823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.0,32.0,32.0,32.0,22.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,22.0,33.0,32.0,32.0,32.0,32.0,728.0,713.0,766.0,766.0,802.0,794.0,830.0,894.0,750.0,757.0,821.0,751.0,770.0,702.0,749.0,-31.0182363986969,-31.0182363986969,28.407411694526672,2.610824704170227,31.573619842529297,-0.5553834438323975,-2.1226223707199097,-0.8554518222808838,-30.162784576416016,25.926748633384705,-0.5976464748382568,6.382423400878906,1.2909356355667114,4.929325103759766,-5.091487765312195,-32.070865988731384,1.0526295900344849,-30.825422763824463,-0.19281363487243652,-30.995849609375,-0.022386789321899414,-31.39108109474182,0.3728446960449219,-36.128041887655854,5.109805488958955,-36.54976572468877,5.531529325991869,-21.094648361206055,-9.923588037490845,-6.220064640045166,-24.798171758651733,1.9959282875061035,-33.014164686203,33.14085876941681,-2.1226223707199097,-0.9693198874592781,0.8877316154539585,0.0815882720053196,1.0,5.998657330683215e-06,0.20759657494557057,0.007179464615747086,0.894354900917255,0.9745653733994861,0.20759057628823988,0.0,0.0,0.0
smollm2-135m,toolshed,toolshed-0001-s0-date_format-2,-27.8764009475708,-18.812233924865723,-28.134536743164062,-18.81394863128662,-9.883146941661835,-13.372330367565155,-2.129186689853668,-4.683911740779877,-2.1291844844818115,-4.683915376663208,-1.5676804780960083,-5.224696338176727,-2.0138174891471863,-5.024032771587372,-0.4348108544945717,-3.7273852303624153,-0.08218081295490265,-6.839383564889431,-17.758243083953857,-4.576538801193237,-1.799937903881073,-3.6237778067588806,-1.8517507314682007,-4.686708927154541,-4.042243599891663,-6.828065037727356,-1.8000543117523193,-4.788209319114685,-19.73126792907715,-23.571805000305176,-27.97831153869629,-17.276116371154785,-1.8759587407112122,-7.49207204580307,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,640.0,623.0,675.0,675.0,696.0,703.0,738.0,801.0,661.0,659.0,689.0,646.0,676.0,612.0,704.0,-25.84912484884262,-25.84912484884262,23.936067938804626,1.9130569100379944,26.17825722694397,-0.3291323781013489,-0.25322794914245605,-0.10191059112548828,-25.747214257717133,12.592204630374908,-1.5361175537109375,10.702195167541504,-2.5547250509262085,9.064167022705078,-13.256920218467712,-26.41063106060028,0.5615062117576599,-26.178373634815216,0.3292487859725952,-26.12656080722809,0.27743595838546753,-25.964494049549103,0.11536920070648193,-27.543500684201717,1.6943758353590965,-27.896130725741386,2.0470058768987656,-25.849127054214478,2.205371856689453e-06,-10.220068454742432,-15.62905639410019,0.15622520446777344,-26.005350053310394,26.102352797985077,-0.25322794914245605,-1.5205367558142717,1.4080039964002722,0.11253275941399966,1.0,2.068139413307882e-05,0.927509792090748,0.00011572628633203761,0.9419048150044531,0.9963744361474125,0.927489110696615,0.0,1.0,0.0
